dataset,seed,group_def,side,n,rf_std_mean,d_wstd_mean,d_std_mean,d_nb_mean,d_nn_sim_mean,d_pair_gap_mean
CHEMBL204_Ki,47096259,cliffA,noncliff,514,0.7782149737088937,0.7079584043705814,0.7135952930413973,13.556420233463035,0.7815820203525958,0.6166880382618816
CHEMBL204_Ki,87118625,cliffB_oracle,cliff,27,0.8730307933569661,0.9022091169265922,0.9159619401427913,17.48148148148148,0.886874261395023,1.1510142158461183
CHEMBL204_Ki,87118625,cliffB_oracle,noncliff,524,0.7564079474907548,0.70123866481992,0.7073191448091193,13.48091603053435,0.7838431586216305,0.557425952746714
CHEMBL204_Ki,87118625,cliffA,cliff,50,0.7963482785728624,0.8811956161309031,0.8945631078112914,17.94,0.8720144341115171,1.1103475762046893
CHEMBL204_Ki,87118625,cliffA,noncliff,501,0.7587069500541925,0.6939197194128114,0.6996780737515385,13.251497005988025,0.780509707802752,0.5342339406325126
CHEMBL204_Ki,58055701,cliffB_oracle,cliff,34,0.8139208502401241,0.9266226430136679,0.9316136429795289,20.794117647058822,0.8813886533194838,1.1364700761366766
CHEMBL204_Ki,58055701,cliffB_oracle,noncliff,517,0.7586258224864919,0.7284862772496079,0.7353790585757108,13.063829787234043,0.7819184289667233,0.5356892965081355
CHEMBL204_Ki,58055701,cliffA,cliff,61,0.764173170373503,0.9179419980488704,0.9284377167606089,19.721311475409838,0.8772411228227057,1.2356443008348341
CHEMBL204_Ki,58055701,cliffA,noncliff,490,0.7617720321242794,0.7183171579821459,0.7246098554542997,12.771428571428572,0.7767861574535986,0.4902388704743432
CHEMBL204_Ki,20237956,cliffB_oracle,cliff,18,0.8656619493807953,0.996093404670526,0.9921755577382816,15.722222222222221,0.879088864628672,1.6367175475105529
CHEMBL204_Ki,20237956,cliffB_oracle,noncliff,533,0.7640034897733378,0.7147287769273066,0.7215497921631026,13.283302063789868,0.781995364404016,0.5677239865653632
CHEMBL204_Ki,20237956,cliffA,cliff,34,0.7805833781059592,0.892960275571493,0.8985693548008118,16.470588235294116,0.8751639295604347,1.5330088883062545
CHEMBL204_Ki,20237956,cliffA,noncliff,517,0.766452495710717,0.7127341724092218,0.7192503906614415,13.158607350096712,0.7791495764054699,0.5414613123638604
CHEMBL204_Ki,27734996,cliffB_oracle,cliff,33,0.7803041675063216,0.8946280856515142,0.8975133888949569,21.0,0.8893433024436957,1.3000124039681344
CHEMBL204_Ki,27734996,cliffB_oracle,noncliff,518,0.7501929301857196,0.7097857781499188,0.7172954928675288,13.214285714285714,0.7806132745261265,0.5527769276633837
CHEMBL204_Ki,27734996,cliffA,cliff,55,0.7857768808213348,0.8765749409491942,0.8829909844122716,21.98181818181818,0.8739056046760402,1.399577228539854
CHEMBL204_Ki,27734996,cliffA,noncliff,496,0.7482504978200363,0.7033957411303604,0.7107132444973506,12.76008064516129,0.7774054008526017,0.5085929642961479
CHEMBL237_Ki,71339737,cliffB_oracle,cliff,23,0.7495795760197478,0.9207427115142474,0.9254405198697964,34.65217391304348,0.8996518693973699,1.7795144885138992
CHEMBL237_Ki,71339737,cliffB_oracle,noncliff,497,0.6628010487803727,0.685794477448173,0.691440749919,20.93360160965795,0.787790764800499,0.7765716945401282
CHEMBL237_Ki,71339737,cliffA,cliff,51,0.6911725691137033,0.854587748052945,0.8639286895845335,29.41176470588235,0.8750121994072115,1.521707166171323
CHEMBL237_Ki,71339737,cliffA,noncliff,469,0.6639715361780397,0.6785277032592305,0.6836972346943426,20.684434968017058,0.7835379580902624,0.7447289977559187
CHEMBL237_Ki,99182118,cliffB_oracle,cliff,20,0.6884423659572497,0.8945565273090572,0.8954041414629851,35.9,0.9158334239325816,1.7787057103704011
CHEMBL237_Ki,99182118,cliffB_oracle,noncliff,500,0.6563890469251371,0.6926747036342628,0.7001662052534315,21.138,0.7740004083664632,0.8059637348914606
CHEMBL237_Ki,99182118,cliffA,cliff,53,0.6518421499808852,0.876231154904521,0.8838281729235403,34.132075471698116,0.8632267596366596,1.5612290818624837
CHEMBL237_Ki,99182118,cliffA,noncliff,467,0.6582778090636545,0.6800283582035344,0.6872121484482654,20.295503211991434,0.7697952165753564,0.7619075809730765
CHEMBL237_Ki,89709943,cliffB_oracle,cliff,25,0.6746759594549525,0.8470524488562579,0.8509840565752479,35.56,0.901693149801766,1.5605597038007233
CHEMBL237_Ki,89709943,cliffB_oracle,noncliff,495,0.6601594110703985,0.6961468031380806,0.7031563259403137,21.99191919191919,0.789537491711883,0.7933714188665737
CHEMBL237_Ki,89709943,cliffA,cliff,68,0.6550078343653358,0.8534332239836131,0.8652391753958218,33.455882352941174,0.8733013836840257,1.4578375006449802
CHEMBL237_Ki,89709943,cliffA,noncliff,452,0.6617373334720759,0.6797419797386925,0.6857962773689837,21.01769911504425,0.7826842850724077,0.7358404754206049
CHEMBL237_Ki,86921808,cliffB_oracle,cliff,17,0.8301043496413163,0.9428632698321633,0.9438091547670325,33.23529411764706,0.9021314519861647,2.1424796125003334
CHEMBL237_Ki,86921808,cliffB_oracle,noncliff,503,0.6693646578211873,0.6955357912586,0.7025209781069063,21.467196819085487,0.7864957006542969,0.8150857561471745
CHEMBL237_Ki,86921808,cliffA,cliff,53,0.7063117522084353,0.8807274773701096,0.8891779456688751,31.77358490566038,0.8735431301861256,1.6737913602009087
CHEMBL237_Ki,86921808,cliffA,noncliff,467,0.6710228564473502,0.6828133599022294,0.6893896396090329,20.72591006423983,0.7804918321904756,0.7659514917856236
CHEMBL237_Ki,89165191,cliffB_oracle,cliff,14,0.7002658935835283,0.9116011676647054,0.9111313810305176,36.714285714285715,0.889059300195844,1.7085883751695632
CHEMBL237_Ki,89165191,cliffB_oracle,noncliff,506,0.6746006733136204,0.6938274178248874,0.6987706084448118,22.23913043478261,0.7854949747892156,0.837235929765663
CHEMBL237_Ki,89165191,cliffA,cliff,41,0.6278621378951332,0.8723955166806502,0.8812416385644339,36.75609756097561,0.8776422246842002,1.7301783961229458
CHEMBL237_Ki,89165191,cliffA,noncliff,479,0.6793513894638014,0.6844579889754822,0.6888840702458982,21.419624217118997,0.7803894118725456,0.7862720323022098
CHEMBL237_Ki,34332121,cliffB_oracle,cliff,17,0.7072755988883263,0.9253713681226599,0.9250179401870012,40.76470588235294,0.8907864480115845,1.538518737149136
CHEMBL237_Ki,34332121,cliffB_oracle,noncliff,503,0.640031188441019,0.7014932000150915,0.7075112871424276,22.944333996023857,0.7900308492184843,0.8270787357965474
CHEMBL237_Ki,34332121,cliffA,cliff,50,0.5864423969976044,0.8340733416581435,0.8398935234356865,36.46,0.8711190208763067,1.3333770529814821
CHEMBL237_Ki,34332121,cliffA,noncliff,470,0.6481643683341572,0.6954741886444409,0.701271652966562,22.151063829787233,0.7849738576485725,0.7989501489109033
CHEMBL237_Ki,57652534,cliffB_oracle,cliff,29,0.6839446227889,0.8680699960215997,0.8750703954823531,36.03448275862069,0.8997199816027431,1.6858774266709835
CHEMBL237_Ki,57652534,cliffB_oracle,noncliff,491,0.6566707233052665,0.7256209050783635,0.7327979150297078,22.584521384928717,0.7925276845702062,0.7853938246314743
CHEMBL237_Ki,57652534,cliffA,cliff,59,0.6381685665193498,0.8700307775867411,0.8823724686917033,34.05084745762712,0.8908791766513365,1.5595934762211239
CHEMBL237_Ki,57652534,cliffA,noncliff,461,0.6607543899764042,0.715690681457005,0.7221667007018094,21.963123644251628,0.7864322967447692,0.7429561782439611
CHEMBL237_Ki,65555877,cliffB_oracle,cliff,22,0.5744290125321313,0.843762568206527,0.8580565650246811,35.18181818181818,0.8962561392703613,1.5495284194630452
CHEMBL237_Ki,65555877,cliffB_oracle,noncliff,498,0.6767259816917335,0.6943043928933339,0.6998318605696406,21.194779116465863,0.7831683749338263,0.7886882030177023
CHEMBL237_Ki,65555877,cliffA,cliff,50,0.6097153240198432,0.8700681553243114,0.8794356666350822,35.42,0.8616881056751197,1.609800250097759
CHEMBL237_Ki,65555877,cliffA,noncliff,470,0.6790664062919107,0.6820819300829815,0.6876113121135048,20.336170212765957,0.7799726955523576,0.7369496549491804
CHEMBL237_Ki,80882938,cliffB_oracle,cliff,29,0.7303752927553405,0.8858163708402474,0.8895655173285822,37.724137931034484,0.9012426410246649,1.4880165897738786
CHEMBL237_Ki,80882938,cliffB_oracle,noncliff,491,0.6678278898290632,0.682716916285608,0.6891082313232914,21.4908350305499,0.7814111178492252,0.817563613020229
CHEMBL237_Ki,80882938,cliffA,cliff,48,0.6661498595875845,0.8849236387917593,0.8892287606728027,37.520833333333336,0.9028968221444238,1.667177433698474
CHEMBL237_Ki,80882938,cliffA,noncliff,472,0.6718414918130737,0.6744211804199326,0.6808636136828063,20.858050847457626,0.7762889447316562,0.7723552929636612
CHEMBL237_Ki,62569839,cliffB_oracle,cliff,25,0.7309916689619862,0.9394880571008457,0.9468048378221323,32.24,0.8797165560271917,1.4177324244622482
CHEMBL237_Ki,62569839,cliffB_oracle,noncliff,495,0.6563727399996836,0.7098511104669761,0.7158178008902296,22.034343434343434,0.7894359040954231,0.7848583974848374
CHEMBL237_Ki,62569839,cliffA,cliff,46,0.6675532689904641,0.9080166954414917,0.9146099565764938,32.108695652173914,0.8716934277347966,1.5572320467942184
CHEMBL237_Ki,62569839,cliffA,noncliff,474,0.6592233072791807,0.7022845336889921,0.708262277934466,21.59493670886076,0.7860125189180308,0.743281736738432
CHEMBL237_Ki,69881227,cliffB_oracle,cliff,29,0.7580284129769868,0.8581094048239519,0.858469033913742,30.379310344827587,0.9082251611156257,1.5652348042448778
CHEMBL237_Ki,69881227,cliffB_oracle,noncliff,491,0.694034016309544,0.7189682313213254,0.7258779423356985,21.073319755600814,0.7855711586355896,0.739358370166888
CHEMBL237_Ki,69881227,cliffA,cliff,52,0.6955111315367825,0.8903547435049937,0.8978518743990022,31.98076923076923,0.8949861840368446,1.563244540364387
CHEMBL237_Ki,69881227,cliffA,noncliff,468,0.6978353571461667,0.7079591915877486,0.7143711639801037,20.438034188034187,0.7807571287282664,0.6989915661882379
CHEMBL237_Ki,86624677,cliffB_oracle,cliff,21,0.685436843355718,0.8313488485354055,0.8350534083133349,34.19047619047619,0.8846917900806799,1.4052304932781745
CHEMBL237_Ki,86624677,cliffB_oracle,noncliff,499,0.6726924507076839,0.7163264231063763,0.721744454595303,21.887775551102205,0.7841093155581992,0.8671679759465131
CHEMBL237_Ki,86624677,cliffA,cliff,55,0.6409818217355138,0.8004883143627224,0.8084171158830025,31.927272727272726,0.8720782328895039,1.3828615572060161
CHEMBL237_Ki,86624677,cliffA,noncliff,465,0.6770187234798949,0.711261358838437,0.7162810487766651,21.255913978494625,0.7778711954477879,0.8304715585157437
CHEMBL237_Ki,29635333,cliffB_oracle,cliff,36,0.6659955831612853,0.8301646266127988,0.8387896934217199,33.0,0.8967455808418276,1.7632210398906363
CHEMBL237_Ki,29635333,cliffB_oracle,noncliff,484,0.6580702319684457,0.6813186130260582,0.6873885928308805,23.051652892561982,0.7844229253907545,0.8765974020066414
CHEMBL237_Ki,29635333,cliffA,cliff,61,0.6302044684423492,0.7927153885748768,0.8007292679627175,34.18032786885246,0.8898976068194926,1.7193655019917518
CHEMBL237_Ki,29635333,cliffA,noncliff,459,0.6623951213323546,0.6780383691462517,0.6840476303610818,22.352941176470587,0.7789655281968859,0.8341346500779531
CHEMBL237_Ki,73489431,cliffB_oracle,cliff,30,0.706939079201075,0.8851009457397104,0.8918458064786658,34.733333333333334,0.8993797912839461,1.38286226434963
CHEMBL237_Ki,73489431,cliffB_oracle,noncliff,490,0.6659799466391861,0.7185483307344357,0.7252038207733431,22.526530612244898,0.7934679142611455,0.7613830415585574
CHEMBL237_Ki,73489431,cliffA,cliff,62,0.6336345502786714,0.8623067932101487,0.8710214213704802,37.645161290322584,0.8938229881219588,1.486671003582835
CHEMBL237_Ki,73489431,cliffA,noncliff,458,0.6730414936942265,0.7093547949989051,0.7157168919802379,21.27947598253275,0.7863208291233839,0.7039082010306688
CHEMBL237_Ki,72441423,cliffB_oracle,cliff,30,0.6222455487288471,0.8783385266305519,0.8876530611461168,37.43333333333333,0.9002346057382916,1.728519015934984
CHEMBL237_Ki,72441423,cliffB_oracle,noncliff,490,0.6415999635474728,0.6836393341572642,0.6908536225648849,22.428571428571427,0.7855139962583192,0.7783472990082912
CHEMBL237_Ki,72441423,cliffA,cliff,61,0.5543989688944102,0.8353187487804783,0.8456286439274036,37.77049180327869,0.8770353109988966,1.6025102093834382
CHEMBL237_Ki,72441423,cliffA,noncliff,459,0.6519237723258564,0.6757424162919461,0.6826654439869296,21.37037037037037,0.7805575566407823,0.730920749934036
CHEMBL237_Ki,47096259,cliffB_oracle,cliff,23,0.6552841983594831,0.8640296440158647,0.8690448917900284,35.47826086956522,0.8933365516325946,1.2884866102178771
CHEMBL237_Ki,47096259,cliffB_oracle,noncliff,497,0.6697169421584312,0.7172684743107338,0.7243532456921323,22.311871227364186,0.7910768992993237,0.733469993851218
CHEMBL237_Ki,47096259,cliffA,cliff,51,0.6022617248961952,0.91769383326985,0.9271143452593545,36.627450980392155,0.901972042888804,1.468040814931128
CHEMBL237_Ki,47096259,cliffA,noncliff,469,0.6763443685400905,0.7020884601118493,0.7088035600653546,21.400852878464818,0.7837516657751589,0.6808095893765012
CHEMBL237_Ki,87118625,cliffB_oracle,cliff,23,0.6342434596662426,0.8791610606565424,0.8779346084005739,34.08695652173913,0.8933103581461761,1.4777124125379821
CHEMBL237_Ki,87118625,cliffB_oracle,noncliff,497,0.6387269291762429,0.6920370772008697,0.6986858021624928,20.209255533199194,0.7817100910091506,0.7482772291227544
CHEMBL237_Ki,87118625,cliffA,cliff,50,0.6177593226396556,0.8648814746119677,0.8693081999347957,36.22,0.8835039305623748,1.5311842860168932
CHEMBL237_Ki,87118625,cliffA,noncliff,470,0.6407381217892202,0.6821771493575188,0.6886667172871762,19.185106382978724,0.7759762595693559,0.70068500864157
CHEMBL237_Ki,58055701,cliffB_oracle,cliff,33,0.6780270514422008,0.8650237384260983,0.867899409743715,34.81818181818182,0.8937183925464574,1.203219078064171
CHEMBL237_Ki,58055701,cliffB_oracle,noncliff,487,0.6537162153023678,0.687013940309148,0.6933995094439227,21.79671457905544,0.7843862939571736,0.6833807317490894
CHEMBL237_Ki,58055701,cliffA,cliff,69,0.631231748662059,0.8363082725187975,0.8429099017210666,35.927536231884055,0.877436500608729,1.3250544576006344
CHEMBL237_Ki,58055701,cliffA,noncliff,451,0.6589350308030238,0.676621955368757,0.6827006353659185,20.587583148558757,0.7777841695310914,0.6232458722028392
CHEMBL237_Ki,20237956,cliffB_oracle,cliff,25,0.6620307099270939,0.8762439768873138,0.8781009539548834,37.52,0.8879052533514069,1.3378805802215223
CHEMBL237_Ki,20237956,cliffB_oracle,noncliff,495,0.6740419188426127,0.7255395335650778,0.731094598041611,21.64040404040404,0.7831736866340977,0.7317963911752717
CHEMBL237_Ki,20237956,cliffA,cliff,48,0.6619768985056028,0.829378001739656,0.837470355274891,34.354166666666664,0.8642287633313934,1.4329214224492903
CHEMBL237_Ki,20237956,cliffA,noncliff,472,0.6746326831504271,0.7227869648109514,0.7278573187444037,21.1885593220339,0.780295056512972,0.6925974573299399
CHEMBL237_Ki,27734996,cliffB_oracle,cliff,20,0.6733969548280726,0.8269501476524592,0.8439546891620768,31.3,0.8991876401459875,1.460297136719694
CHEMBL237_Ki,27734996,cliffB_oracle,noncliff,500,0.6722467634514859,0.7140104877825273,0.71992272119653,22.984,0.7873520429085274,0.8065303556519855
CHEMBL237_Ki,27734996,cliffA,cliff,50,0.6156599201177283,0.8678190342227307,0.8826174068358695,36.34,0.889547480022394,1.6099600635222324
CHEMBL237_Ki,27734996,cliffA,noncliff,470,0.6783155847157831,0.7018863044686622,0.7073019736013155,21.917021276595744,0.7809389627501699,0.748878973158032
CHEMBL264_Ki,71339737,cliffB_oracle,cliff,16,0.6091525040870787,0.6717601476421627,0.6739734609177368,17.875,0.9125851841269346,0.7222506007269023
CHEMBL264_Ki,71339737,cliffB_oracle,noncliff,557,0.6254961608453092,0.6030700612372689,0.6100090978113943,14.314183123877918,0.7636688408100107,0.35184339050600105
CHEMBL264_Ki,71339737,cliffA,cliff,39,0.5394774197897275,0.6799973522164391,0.6836914559338944,20.615384615384617,0.8898578213938848,0.8911626159709837
CHEMBL264_Ki,71339737,cliffA,noncliff,534,0.6312887308697211,0.5993569304448679,0.6063954607858552,13.960674157303371,0.7587104252832523,0.3235532511247279
CHEMBL264_Ki,99182118,cliffB_oracle,cliff,16,0.6081253327141056,0.7272965673257551,0.734084520181373,19.9375,0.9254035813418846,0.7953305949263281
CHEMBL264_Ki,99182118,cliffB_oracle,noncliff,557,0.620217696381208,0.5861023831305643,0.5920949551709631,14.071813285457809,0.7626851190338099,0.4665914029320166
CHEMBL264_Ki,99182118,cliffA,cliff,38,0.5808909042485256,0.7246815001063256,0.7267794491014274,19.13157894736842,0.8793228452686881,1.059920138985829
CHEMBL264_Ki,99182118,cliffA,noncliff,535,0.6226493604604013,0.5803087424793968,0.586610990374834,13.88785046728972,0.7591615386869964,0.4342798797579309
CHEMBL264_Ki,89709943,cliffB_oracle,cliff,12,0.6607835161024304,0.696521091862456,0.7098804983040962,16.5,0.9356050593466284,0.9699845458875798
CHEMBL264_Ki,89709943,cliffB_oracle,noncliff,561,0.6563251479913657,0.5876573005537509,0.5936094217494603,13.60427807486631,0.7548123096623264,0.4013583948228618
CHEMBL264_Ki,89709943,cliffA,cliff,37,0.6435452675081357,0.6289603957840001,0.635927443823748,17.486486486486488,0.8276077913255608,0.7495971062480326
CHEMBL264_Ki,89709943,cliffA,noncliff,536,0.65730715544512,0.5872223024599965,0.5932750807728073,13.401119402985074,0.7537850158871733,0.3900499647669762
CHEMBL264_Ki,86921808,cliffB_oracle,cliff,18,0.647191842570391,0.8518617937853371,0.854732793574737,22.5,0.9096251267668338,1.1445543587219598
CHEMBL264_Ki,86921808,cliffB_oracle,noncliff,555,0.6325930122322414,0.5979683358707751,0.6038281308483006,14.430630630630631,0.7660453945619969,0.4337041732867892
CHEMBL264_Ki,86921808,cliffA,cliff,36,0.610208014481935,0.8011663345418967,0.8050980064566184,19.47222222222222,0.8673851608974867,1.0312303361138486
CHEMBL264_Ki,86921808,cliffA,noncliff,537,0.6345830287408034,0.5927296990202059,0.5986192919306983,14.363128491620111,0.7640152487444577,0.4174739339498411
CHEMBL264_Ki,89165191,cliffB_oracle,cliff,23,0.6814927799731396,0.7378930021776474,0.7402190469444534,20.0,0.9185787441320513,0.8901915178140208
CHEMBL264_Ki,89165191,cliffB_oracle,noncliff,550,0.6094745953010045,0.5641042322473464,0.5689779786357145,14.621818181818181,0.765995977106015,0.4050086505018649
CHEMBL264_Ki,89165191,cliffA,cliff,50,0.5880400330810683,0.6894858524860793,0.6941318146275135,20.06,0.9056241134615037,0.9810230718190885
CHEMBL264_Ki,89165191,cliffA,noncliff,523,0.6146909363305568,0.5595874543079037,0.5643673479627743,14.338432122370937,0.7590933862985088,0.37127726404358274
CHEMBL264_Ki,34332121,cliffB_oracle,cliff,23,0.7007206230757944,0.8525485660462742,0.8556602040361263,19.17391304347826,0.914384349426574,0.9620524214237143
CHEMBL264_Ki,34332121,cliffB_oracle,noncliff,550,0.6193875121981726,0.5753513191147922,0.5814506892894962,14.289090909090909,0.7610062804796223,0.40559440799357505
CHEMBL264_Ki,34332121,cliffA,cliff,42,0.6422475197550059,0.7698750722490366,0.7796184870805495,19.047619047619047,0.891699197467698,0.9936371404238336
CHEMBL264_Ki,34332121,cliffA,noncliff,531,0.6211022791149303,0.5718119484003658,0.577473906906751,14.124293785310735,0.7571376277622273,0.38318525459776026
